,RegionID,RegionName,StateName,x2008-01-31,x2008-02-29,x2008-03-31,x2008-04-30,x2008-05-31,x2008-06-30,x2008-07-31,x2008-08-31,x2008-09-30,x2008-10-31,x2008-11-30,x2008-12-31,x2009-01-31,x2009-02-28,x2009-03-31,x2009-04-30,x2009-05-31,x2009-06-30,x2009-07-31,x2009-08-31,x2009-09-30,x2009-10-31,x2009-11-30,x2009-12-31,xx2010-01-31,x2010-02-28,x2010-03-31,x2010-04-30,x2010-05-31,x2010-06-30,x2010-07-31,x2010-08-31,x2010-09-30,x2010-10-31,x2010-11-30,x2010-12-31,x2011-01-31,x2011-02-28,x2011-03-31,x2011-04-30,x2011-05-31,x2011-06-30,x2011-07-31,x2011-08-31,x2011-09-30,x2011-10-31,x2011-11-30,x2011-12-31,x2012-01-31,x2012-02-29,x2012-03-31,x2012-04-30,x2012-05-31,x2012-06-30,x2012-07-31,x2012-08-31,x2012-09-30,x2012-10-31,x2012-11-30,x2012-12-31,x2013-01-31,x2013-02-28,x2013-03-31,x2013-04-30,x2013-05-31,x2013-06-30,x2013-07-31,x2013-08-31,x2013-09-30,x2013-10-31,x2013-11-30,x2013-12-31,x2014-01-31,x2014-02-28,x2014-03-31,x2014-04-30,x2014-05-31,x2014-06-30,x2014-07-31,x2014-08-31,x2014-09-30,x2014-10-31,x2014-11-30,x2014-12-31,x2015-01-31,x2015-02-28,x2015-03-31,x2015-04-30,x2015-05-31,x2015-06-30,x2015-07-31,x2015-08-31,x2015-09-30,x2015-10-31,x2015-11-30,x2015-12-31,x2016-01-31,x2016-02-29,x2016-03-31,x2016-04-30,x2016-05-31,x2016-06-30,x2016-07-31,x2016-08-31,x2016-09-30,x2016-10-31,x2016-11-30,x2016-12-31,x2017-01-31,x2017-02-28,x2017-03-31,x2017-04-30,x2017-05-31,x2017-06-30,x2017-07-31,x2017-08-31,x2017-09-30,x2017-10-31,x2017-11-30,x2017-12-31,x2018-01-31,x2018-02-28,x2018-03-31,x2018-04-30,x2018-05-31,x2018-06-30,x2018-07-31,x2018-08-31,x2018-09-30,x2018-10-31,x2018-11-30,x2018-12-31,x2019-01-31,x2019-02-28,x2019-03-31,x2019-04-30,x2019-05-31,x2019-06-30,x2019-07-31,x2019-08-31,x2019-09-30,x2019-10-31,x2019-11-30,x2019-12-31,x2020-01-31,x2020-02-29,x2020-03-31,x2020-04-30,x2020-05-31,x2020-06-30,x2020-07-31,x2020-08-31,x2020-09-30,x2020-10-31,x2020-11-30,x2020-12-31,x2021-01-31,x2021-02-28,x2021-03-31,x2021-04-30,x2021-05-31,x2021-06-30,x2021-07-31,x2021-08-31,x2021-09-30,x2021-10-31,x2021-11-30,x2021-12-31,x2022-01-31,x2022-02-28,x2022-03-31,x2022-04-30,x2022-05-31,x2022-06-30,x2022-07-31,x2022-08-31,x2022-09-30,x2022-10-31,x2022-11-30,x2022-12-31,x2023-01-31,x2023-02-28,x2023-03-31,x2023-04-30,x2023-05-31,x2023-06-30,x2023-07-31,x2023-08-31,x2023-09-30,x2023-10-31,x2023-11-30
136,394327,"Anchorage, AK",AK,246875.66787110723,246748.3336433429,246882.1351436247,246899.1164165992,247304.8903469461,247424.47344635497,247514.13520879872,247764.65585175328,247620.53294104288,247604.0015036827,247362.80302007007,247169.17325725209,246853.21053604188,247235.5846422772,248018.09002935025,248719.86200873755,248626.93827711104,248359.5278793853,247897.34319021943,247428.22324979407,246750.44652211163,246067.5375999517,245801.51642071956,246104.2623751968,246939.6144779468,247216.30927762383,247416.6486199732,247619.21250048516,248295.830300018,248670.380907699,248880.1403659668,249088.41361633563,248916.96303071943,248406.28814687877,247380.61444934923,246791.56069033343,246251.5881448661,245717.31492730117,244754.6350760268,243583.50391333085,242784.99796961705,242628.30201656703,242783.91606825325,242947.91203739497,242730.81223271345,242576.5623369621,242416.4888071033,242601.82517522905,243381.58210766176,244236.2795911101,245091.36722293973,246076.41653826012,247276.9189747254,248991.07692798504,250518.56849971483,252027.96900675815,254493.85797987235,256147.4958247673,257869.78063315345,258101.17280060635,257912.21393458088,257189.1147891706,256250.07603137463,256477.71995603363,257263.25785832695,259050.61051219763,260909.589729766,262651.52207339386,264763.0249891722,265791.05786975275,266356.94234292296,265618.6872528139,264683.9471480413,263823.0839906892,263266.6701073072,263941.95578108664,264966.4239337727,265685.7740658564,266436.87859522545,267348.1370085808,269820.9808200775,271473.0484526784,273137.4108137773,273770.3654391848,274517.7315085221,274856.95073806524,274795.47108725546,275428.23467079643,276440.5351457453,277574.8566071652,278726.3383320765,279976.95399263664,282149.8744646388,283663.68750636745,284918.3854722387,285186.3179359363,285303.60139446333,285270.64447562094,284893.49575405434,285293.9195066059,285864.3005916557,286541.2426914799,286547.861970896,286086.8181341451,286269.62109266786,286349.23726626154,286740.3182508657,286696.41101933905,286618.72409036994,286139.33925502474,285383.3779277917,285100.3142707913,284954.7913606349,285004.66439815384,285011.19426867017,285361.5228694103,286230.9639165362,286983.02903662977,287616.6445144818,287609.37115390465,287831.93532168336,288009.49900922104,288306.3908316355,288448.4096580073,288365.1776891684,287865.9639106964,287618.9750032982,287462.2000077237,288032.5117863409,288082.1034616582,288138.4037100465,287739.6152381623,290068.73215565976,,,304236.4002612135,306454.3845499425,307925.1955951639,308897.4329549218,309815.7807931747,310802.6661114512,311896.98245592974,313417.8059163188,314844.1753397381,316146.87606672605,316924.6420291892,317236.7745461228,316849.49799358536,315476.6013116538,313869.2555397362,312884.05149328575,313370.3781999706,314781.16746227845,316353.93397615466,317989.851182103,319376.9369247881,320277.8263556261,320612.44931017945,320738.74215509434,321598.2733506719,323642.86180861824,326266.8300440613,329794.7336815575,332802.6604356904,335514.50316668075,337342.39765469666,338319.6127112403,339388.59379920125,340689.3080910969,342403.8892771409,345032.7378926214,347930.90762403817,351320.6801336708,353798.23614190816,355364.024469963,356049.6838633108,355594.95795105683,354862.4001903964,354342.93064635945,354594.622561988,354864.6320584509,355326.3370538121,356094.9430953458,357586.2762826734,359440.03796052857,361872.7490490113,363640.6889145984,365208.1027724292,365762.5836094877,365862.10762210056,365281.0280896817
395,394580,"Fairbanks, AK",AK,225441.35959666985,226647.05578313387,227604.39206335985,225943.54449354557,223351.5735521991,220596.4763206493,219908.345688008,219900.23245416893,219977.14880508956,219801.9342535919,219614.34980015008,219580.62583951623,219656.980917037,219638.85506183188,219524.56411910444,219412.64300116076,219182.0920276595,218472.352297666,217817.67486234917,217183.3005185897,216871.34709557533,216290.1106260025,215896.31558024132,215809.49076946583,216037.07013258777,216299.20585394895,216569.2555521748,216911.15428900407,217292.53689256625,217545.2894491969,217829.86032038264,218194.4527852427,218588.90948487003,218671.37331370148,218703.2298218196,218539.88786069685,218407.2403954001,218164.86422085427,218241.99447695463,218463.8229756927,218587.9084366464,218404.69799886885,218306.14996639697,218245.95240436503,218142.550969552,217659.9919691676,217213.16232263471,217055.7063954592,217195.29659818596,217259.8467839765,217393.73731017497,217834.06919562852,218513.49609747517,218682.17112502843,218605.91577710616,218603.83984529207,218180.5439529815,217425.96000157483,216616.89538862265,216639.4768332152,217122.56332775424,217280.43067544457,217348.097703996,217346.02778781368,217640.12289360096,217700.5715756263,217263.20120969324,217297.7724663541,216976.2397545127,216486.69853852096,215163.40242889465,214162.238593097,213838.2419343895,213447.9333658826,213252.693516006,213248.70788559451,213939.5860797827,213964.4514161097,213630.5898225888,213221.1597015728,213025.99141798416,212539.4848808905,211955.8543891069,212352.79654816847,213268.5366001617,213976.4280482712,214405.0215606644,214932.61331875145,216114.098624759,217192.51996060155,218064.397283586,219041.50964583305,219689.37024002115,220185.2678182921,220039.18611490363,220502.3388260022,221642.60635990303,222721.8069482441,223482.28095623537,223877.351251928,224701.6033559805,225534.44594178675,225992.8071896421,226537.17556194784,227174.47191292536,228191.53786091864,229038.6377568771,230106.85350980423,230987.55711005125,231427.3753335368,231423.6474309456,231348.32114321063,231551.45067866935,232288.3796806481,233521.51745467525,235581.14257181023,237691.7734553756,239940.46607332444,241741.87275141527,243090.0117438945,243714.50728068975,243759.96740568744,244099.76582318335,244295.91773140532,244282.32993836488,243654.35909838023,243579.98868368583,243780.92145174605,244342.5179812623,244267.60092134544,244055.1555734514,243525.2509595761,244532.7660533185,246936.31501127977,250563.3582761055,253413.65880983116,255410.14289243912,257072.47621211252,258624.03656827167,260095.11132736853,261346.2975845123,262517.4373463393,263673.8176168255,264860.3528914804,265320.68454971164,265285.0762142641,265193.7906253299,265784.4175269766,266206.03557316697,266102.86848926294,266577.43478381005,268037.0744070367,270363.40705337847,271654.36564638454,272289.9153386165,272099.1171104201,271488.936007114,271011.5817350133,270490.10539408674,270693.1708143848,271496.7781877233,272867.1895694547,275222.1200749518,277321.76174487063,279651.212623091,281500.794629235,283242.21242584666,285237.8102308612,286187.08487440844,286207.3038613003,285672.9213160691,286552.6258082119,288968.22162341303,291764.10073691414,293728.0319014418,294309.6499162851,293485.82621174137,292491.4897196227,291366.1172839117,289836.3654880107,287728.0867456291,286173.8947437369,285596.4825192531,285391.47697416367,285473.1211447228,286536.2261337005,287869.7156216784,288556.3389994963,287864.16280089744,286452.123282162,285188.7091120437
774,394730,"Juneau, AK",AK,306219.13314555807,309056.0975569319,310015.3353651561,309879.058328578,309683.9090005537,309618.7524784922,309484.33405550924,309530.4000043113,309789.8296881152,310016.042243422,310015.7116983871,309737.682619784,309520.4688771926,309168.700580448,308720.71881827235,308159.0325009932,307466.2962843144,306834.16029407084,306341.46727123164,306086.8635095186,306001.64242668863,305657.6479597444,305210.0560713118,304595.1288798996,304310.1228435007,304154.4815986356,304195.6053776114,304290.8747782542,304569.41192877217,304840.1462944494,305090.24311959575,305512.5626540415,306151.419375837,306749.02529838687,307050.87628513813,306963.22216284735,306819.14107985195,306567.86944773485,306329.15533370554,306215.82008325256,306136.97360594635,306334.75648957613,306577.27615260583,307138.5537504003,307717.42870894005,308016.7283233812,308005.3779111281,307684.29136387,307589.2642957206,307519.02833885263,308075.52932541736,309104.5971953994,310516.6370824535,,,,325835.74413731945,327410.3421083789,328069.5789042965,328986.7654130596,329995.90126304753,331239.008452297,332159.66122395924,332557.6941486152,333191.6799424311,334804.5834978012,336875.1784809605,339131.93890289526,340317.9910874397,341256.652070368,341142.20100290887,341066.7850524632,341320.58197278733,342100.0880976291,342974.426538398,343614.7427712915,344451.0084190338,345231.1075098822,346063.0770452135,346884.06261008343,348112.3200838566,348993.8616473428,350200.21821682464,351935.6705363893,354382.01370047755,356396.7405606339,357899.29585040367,359222.67487662955,360958.4727419734,362858.4838993147,365124.994163291,367472.0492451974,369801.9654182166,371724.9719765776,373182.5282335351,373501.795759263,373136.1711979744,372743.0161968404,372760.6688141794,373177.7985115072,373600.640797178,373705.47578292736,374200.63542358176,374770.95880438905,376258.3930724091,378108.909389602,380063.5851091405,381589.9723388017,382296.61361672246,381936.608537331,381463.8999022757,381253.4965322344,381753.4022250061,382459.5679470166,382914.7993075804,383081.3626316967,383395.4809929792,384825.2720069899,386965.27553236857,388791.0607573849,389738.9439944381,390812.7684169454,392276.2719221797,393809.4874198986,394791.73063118965,394975.9882587141,394743.3023168502,394149.05670915777,394074.74985195696,393916.8301433862,393440.8619680857,392708.3322580489,392869.7954426968,393763.1168094792,394992.26272928366,395808.9925290493,396209.3578719464,396552.80215291446,396332.9108058825,396117.3431430344,396341.573785213,397476.5450055948,398959.1331702236,400083.2170550584,400604.8668998258,400990.8481519118,401341.60945082974,401824.4587030189,400934.9578978014,399156.0806827676,397400.149984319,398721.57740776567,402280.6179596446,406383.1560711201,410416.364156461,413360.3641990129,415593.6279149813,417197.1342285673,419148.2578937021,421782.7528528334,424527.1638838321,427806.35441143735,432119.11043998,435886.3129421175,439269.5938599357,442332.7343389673,445786.4445845378,448799.0923261931,450505.1236199148,451582.681255402,454271.325695738,458903.768240252,464200.97051807615,468170.61341547273,470313.8072616495,471135.0944314288,471016.2703179118,470404.4670144972,469103.8465355628,467399.92018051376,464223.1660236414,460800.901749732,458023.0346067888,457568.54358235287,458760.49465102766,461306.3974212093,463339.3498560316,466132.9747725553,466820.85871867073,466860.6397438293,465636.8456317487
891,394743,"Ketchikan, AK",AK,237888.28790779188,237577.67794926328,237182.05585907257,236695.1528694528,236397.44197238245,236139.5457438669,235906.39813972305,235933.40048464996,236182.5321904195,236581.28448026165,236726.69926457395,236764.9001101999,236829.1036019662,236810.02624009177,236727.2277240008,236310.480189048,235817.39192094284,235256.3369755808,234798.4368206686,234355.9219153466,233914.64682441292,233513.4723526312,233170.7462352465,232889.1206609829,232735.9635997461,232663.76017274865,232736.7455004037,232807.6018449125,233117.0077256968,233463.1591759307,233832.67786485548,234232.88827335267,234453.01833642216,234684.45629062917,234210.27267312503,233580.31631798844,232822.5091322763,232357.91702072904,232023.21251298152,231692.61684798243,231416.87165818975,231157.9354803884,230891.4859547913,230767.34695419253,230738.80908155863,230663.5409299565,230778.53391724787,230889.1556822014,231231.8855562118,231318.3411138669,231593.23828601325,231880.3824209044,232769.2559754872,234509.044300054,236475.2205808221,237736.17258974948,238245.7977675857,238888.73211840692,239997.076703925,241373.94635008756,242252.66386959376,242616.76447057357,242719.8259021072,242406.01411306785,242474.45858912016,242708.0973423864,243683.272219017,244783.0052362248,245769.83445770736,246257.97114383685,246220.999990857,246712.2116910292,247118.49437330887,247932.7852972877,248221.1578404229,248494.67344869467,248796.34031871287,249488.71637457015,250902.76836893408,252379.43208125056,253203.5521857632,253419.19245829145,254030.42433732317,255703.87321555967,257724.8478845328,259297.83070694187,260533.0599563705,261933.6679521785,263590.6974318668,264244.90679823974,264676.520905931,265431.38374246634,266986.49428980664,268581.32499221084,269628.9545861552,270343.6561755361,270940.1713182784,271097.05763529526,270727.6028673144,270462.6126594955,271035.40485469654,272729.3555298348,274189.31400311657,275892.31326761004,276972.1738984326,278795.4916291985,279863.5185085118,280657.8887110236,280775.43856059504,280669.3547163731,280483.9346103309,281099.3326656163,281934.2950135046,282816.305514252,283134.16777481773,283310.9835738823,283420.61440659483,284406.70184922183,286085.5058578996,288002.56394493283,289375.82195141295,291355.50910684053,294406.67663181626,297458.45795188175,299647.8627348,300426.64600711176,301175.0131570268,301759.8414717549,303052.81366364955,303347.7608653843,303875.5648317901,303943.1144452257,305731.1851772153,308589.57210819324,311742.6131916879,314282.38944715075,315788.290840958,317496.3673639584,319476.49688689504,321332.52059348254,323107.5284112494,324730.03912417166,326763.5380657616,328975.5991137684,331464.4730532424,333711.884973655,335889.06893143064,337484.4852297235,337432.9272125532,336131.9053494108,335076.44475596776,336207.756661688,339350.598216714,342734.6917584543,346130.42544387584,349406.6792770777,351995.6317216128,354704.2243337582,356494.5005760323,358338.5894363956,360095.6357425067,363210.37534393225,367544.40801877744,370446.982767063,370570.1998443585,369355.3383051916,368727.0232248194,369842.5600912084,371648.39275760745,373220.5996620978,375278.7008549058,377818.4630396531,382106.15469211806,387604.7162929902,391844.6498051632,394216.181673453,394690.2141196346,395163.4168226556,394902.0430917874,393836.4269305968,391524.3833987641,389810.73328860616,387697.56325647095,386575.24348443694,386903.1381818256,388295.3680747321,389811.8293362084,389401.41560474056,387456.6349225941,384089.4235644888,381291.57684103725
394,394311,"Albertville, AL",AL,,,,,,,,,,,,,107351.68888864876,107076.30078161202,107063.29140191844,107044.00441471313,106953.14553491554,106674.49552072032,105780.742171938,105052.8819985308,104244.52551452124,103778.84494808684,103449.9701946494,103249.5800765262,102866.033499157,102256.136874466,101780.29363078972,101784.54463707875,101821.9877839941,102338.9214354494,102783.0962527532,103422.35583522626,103423.7157435574,103333.61494802697,103162.11985867824,103080.3851003124,102846.47607022512,102557.20695015798,102362.79124939724,101576.72922916824,101141.57489548188,100515.33495786082,99906.6574318892,99671.90796690776,99101.17352017072,99045.96312820392,98397.98690065456,98141.93158363744,98084.42254006024,98628.13298052712,100260.75530978155,103036.75235692592,105425.12352227344,107277.12918796483,108095.2064759222,108801.6353464844,109386.1700425704,109914.61303920532,110438.52027836298,110831.84186040625,110793.5991492488,110481.7386352097,110444.48652215068,111222.14584331289,112330.179556531,113036.81209873296,113166.42163519864,113203.05534374728,113507.0934767648,113975.45628450753,114438.90181336296,114915.78094104744,115606.17352548536,116373.87399028118,116930.17007571468,117480.87873546816,117685.81831398542,117925.40300584109,118159.4736426104,118771.94010129065,119163.75850278488,119183.34582914044,119258.81761194192,119287.76556631704,118998.46703407473,118310.48237732616,117797.54307904416,118137.95118347905,118564.4825692826,119006.63218040092,119252.38018276713,119819.399855931,120597.01168949484,121388.83246935668,122050.99539922558,122642.03669229936,123303.6230944713,123961.47879850406,124082.26634823688,124192.910141717,124253.48477248628,124610.49683066814,124688.54954529728,124602.86123159212,124589.13304758864,124892.87453855014,125631.13013274613,126270.8300327326,126394.95472895895,125809.10124401264,124859.7404431892,124187.32748708456,123785.72837581568,123822.51964961107,124314.29530226618,124789.32950789068,125380.0221049756,126024.33766547374,127251.25008397127,128391.61992329678,129626.77955303964,130410.50308345752,131241.00835100416,131684.96897993496,132032.15143500394,132111.96072572304,132225.19785817285,132567.9580503147,133355.10014431522,134123.15690918424,134858.86109059615,135267.27621018948,136155.19478838178,137908.84898347125,140265.1542524506,142363.2540144299,143675.41094049712,144744.31747628207,145462.52968283216,145919.62952391262,145928.8157607634,146147.5953732318,146783.12182953357,148093.47064786145,149803.324250766,151366.86802388044,152723.92218437174,153612.42513990003,154458.83651457133,155213.9106032227,156096.37886115297,157595.26465510533,159541.55030170048,161442.84209129537,163290.17367893868,164922.3518581892,167111.0777305523,169205.8122655466,171365.64420137447,173519.30195931808,176002.7910415884,179230.51779502523,182645.2894172398,185654.6766597104,187696.55010010977,189333.23775886465,191101.9461650036,192942.44436435853,195184.25032595804,197869.9359961854,201418.6352895824,205225.66953818,208665.928703628,211236.8097321553,212380.06660893923,212539.6533789013,211898.73857484592,210908.41743432824,209600.7685567078,208051.8212139198,206896.1913872253,205859.77451224191,206025.02644906027,207188.0674246122,209326.8567684024,211071.18042832115,211645.89347847737,211217.2458326552,211086.38190008327,211558.6965092762,212598.66432055223
346,394333,"Anniston, AL",AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105986.42304675604,105719.8772482833,105537.38536895024,105071.50948124511,104181.65504271215,103166.22568612476,102379.0884120669,102169.15602489276,102175.16004805324,102045.34153051896,101771.97111231068,101436.49892714752,101170.26068897473,100954.54674871026,100778.05713506328,100590.81546723437,100779.4800945116,101249.3984319303,102216.73384093348,103428.02443486176,104523.77406075282,105441.65353158169,107194.62425611838,109432.86250029122,111619.38046061524,112356.17301393906,112166.38028923368,111241.85004547064,110513.05257901944,109812.839858741,109528.16510152529,109159.54391490069,108770.30985726148,108140.90839723728,108276.59111106028,109966.37706112844,113962.2382995449,120228.46449981972,128319.04833317244,137635.12652151412,147667.49414910885,155115.63011879136,157842.5391608131,153830.52267422472,148220.8432786242,142502.92116851165,137551.78958833293,131727.89592425906,126601.79486369336,122413.92096944968,119531.02036325511,116894.18742609827,115058.97236279868,113384.66524416984,111870.0567847538,110817.024939708,110118.11167823436,109764.99093320906,109078.01403227262,108121.86984437588,107023.88795273544,106308.9498103703,106183.11904798992,106438.90610394294,106623.1708777512,107048.13350670476,107775.38039531613,108623.52848271428,109115.69023275949,109423.99025013034,109616.53599370636,109686.23552272088,109404.0265989554,108945.13545237534,108585.94981002968,108130.8323013026,107624.821172979,106985.70644329174,106710.80626782496,106866.1531975824,107612.64560606929,108480.09004130286,109335.81838222772,109816.5377030942,110114.35791307596,110253.55722232522,110368.64640748037,110412.47612838417,110580.83430852211,111054.36005880362,111882.78903107104,112777.07252072023,113742.7586912716,114703.288449515,115557.8665352447,115850.76006450936,116044.58026576212,116118.9879713392,116782.46762961522,117810.80090812396,119234.08702815278,120161.36698156448,120652.89670648972,121174.0801421369,121982.08715680012,122888.18854513767,123275.1497888382,123577.59756618598,123622.21750490424,123985.87919067996,123660.46988776808,123501.2818547403,123488.01233524096,124277.13438443965,125198.82471388202,126269.22473141442,127103.87586740265,128359.7394944429,129926.16987634623,131938.46314228803,133707.1218192058,135088.34918175396,136335.94562740318,137178.23322198715,137883.805894292,138513.07501628893,139825.42147280858,141763.57320993484,143825.72476556466,145658.40837338555,146775.418037491,147922.24873773023,148980.26807354522,149740.6821092357,150013.622045317,149794.57813686773,149594.43419848834,149832.33997674598,150532.43210394427,152158.83625952454,153808.48783998672,155231.82556576774,155616.0121919088,155471.25546013154,154979.99396879436,154474.34129021215,154182.56376754065,153926.15224391207,154049.14828289155,154361.64312473056,154950.9015564028,155172.79043286302,154703.19784194964,153933.38279705032,153423.30747147082,152975.46562969833,153072.76805942392
245,394351,"Auburn, AL",AL,180995.27421782937,180983.25323122067,180910.79985127103,180866.7945548389,180962.98703840384,181055.0389527754,181294.5982999966,181485.508210492,181564.000962804,180143.3900691384,178613.37705080592,176917.37276768006,176396.27092837324,176037.39254182053,175592.36628817077,174860.33429831453,174024.07387476374,173165.5948658736,172394.236651969,172494.7664745741,172979.8285198015,173697.52104868623,173284.97103151376,172428.36678676071,171512.16294579548,170570.95988638068,169639.5484148256,168361.53924838014,167483.31200479998,165631.27780844038,164697.38128259336,163673.86137000017,163834.77252395402,163400.09172500056,162865.78605351876,162304.60808499486,161755.25554881964,159827.7119954905,158574.14811841334,157477.31449220792,157943.73000659482,157871.51930219724,157549.4713532486,156986.69295327092,156434.3091534269,156215.04452223677,156369.61597531312,156659.94557393636,156624.26963731693,156550.10948121455,156457.38965144366,157037.21665912005,158052.89673634144,159646.7350226508,160996.189543006,162021.6670083915,162823.45516989278,163609.19487171652,164144.19579357558,164215.27196295903,164199.6856806702,164193.48621927577,164220.04967190058,164065.62368256296,164128.16857616373,164656.5759495336,165186.82084410265,165713.4363016833,165791.84442988236,166028.5591243711,166026.7713988377,166133.99087851375,166462.22073736298,167092.8347607181,167630.51665982706,168190.57357559237,168994.898741374,169845.78879376213,170389.14464860616,170457.9318362573,170421.60586643626,170234.6167632686,170028.31603263985,169869.39043592525,169907.35682242966,170176.8588992928,170617.92177791396,171440.33574345105,172378.97153210072,172921.24660581423,173016.35171286177,173110.3658994018,173593.8956145318,174241.87832850823,174724.561776344,175287.6088203612,176341.77926014396,177642.15760708132,178511.7221062258,179017.58780768083,179382.20241485882,180313.1717462213,180995.0638385374,181769.56275585448,182467.8388132729,183331.72282100565,184082.78031316376,184805.53273243515,185927.19078117167,187368.9216834668,188824.85758152828,190064.24352376,190885.63766254,191779.8372874248,192591.14154074635,193244.08582678356,193545.4430101174,193790.07166374207,194428.9035749666,195347.23771125483,196310.68556246892,197407.9646337145,198679.1022038113,199999.571802642,201037.9195912329,201930.03730673643,202867.5417322704,203642.34610756848,204366.82966086225,204799.3491142901,205515.65909907164,206354.30886466237,207679.33061340445,209419.14854825183,211286.60367603117,212754.2184189429,213727.8929842627,214549.9420836684,215407.50637248656,215943.53010718757,216255.02128462947,216602.61207670416,217589.89116695136,218523.93331265813,219563.83170297137,220607.87076101123,222061.80138809583,223580.26076561783,224354.3546937496,224969.0184914973,225866.6385564661,227498.68068317752,229890.4509843693,232216.33193605053,234565.51616913325,236182.9282411661,237322.66347196835,238717.1081392268,240620.2563408482,243026.04604625265,246009.89989771871,249175.9476137408,252911.26229413136,255903.53126822543,258502.05806799707,260744.33026834409,263534.00760227744,266049.90874783,268012.1654060341,269016.6193627257,270362.1340541168,272946.8856420373,276339.33778305264,279772.8328316375,281800.0568038018,282724.52139948064,282770.2968871503,282963.28501094854,283233.692827592,283807.3182398267,284494.2913904335,285223.97214997135,286753.0914290235,288684.64319006284,291362.48651815584,293993.7081670123,295836.5665752028,296764.56544469035,296854.3763847358,297017.3033533763,297311.2260336997
50,394388,"Birmingham, AL",AL,153760.1685687834,153075.38739723046,152215.76093186982,151639.2089880033,151333.19369400825,151240.21199527415,150912.4941398255,150071.5569411702,149286.02028791318,148153.369146159,147186.3518074697,145882.21243355298,144974.52066329372,143876.91738225278,142953.3584132695,141811.9322401654,141074.84653666348,140326.71639069347,139697.8679390518,138948.9360577516,138422.13223448148,138303.22634492168,138407.99855320866,138649.57938141495,138743.27723584967,138927.18702490558,138643.37866899325,138572.0419347081,138318.44294321738,138239.2062505569,137639.142294584,136741.25492370277,135599.79433639182,134489.76042184804,133422.4184980614,132400.76167257107,131725.31162197623,131597.01636033918,131731.6211492629,131659.7433907411,131142.98483246475,130743.000897105,130657.70135805296,130829.77017291002,130747.855282821,130337.91182927844,129262.0807216151,128228.5201340596,127392.97913642296,127117.3696119776,127222.26249950212,127457.10796801992,127918.94396965868,128752.3749003656,129738.78938898904,130445.3903983825,131005.99844261073,131508.1251420091,132201.78356356148,132749.7170341226,133072.79041653336,133275.1168431221,133515.45081638804,134048.46312476645,134892.666254358,135793.00580260792,136473.3027643376,137068.99850193635,137501.1862819479,137996.23283866246,138325.54671037904,138748.61492676986,138986.09764471906,139207.3834024994,139383.57733071494,139865.53865135423,140589.08177235434,141254.45203105928,141813.88676188778,142299.6473124048,142697.26284471413,142959.52964452517,143212.64111274914,143437.87325913005,143513.6469583745,143459.03919100048,143654.13378800105,144192.43370489808,144857.7662005466,145377.05292718727,145833.36989955007,146258.42220231806,146684.92890216387,147240.4937814769,147980.0823843197,148759.2009316815,149412.2343981104,149922.0967585724,150281.0383045807,150689.33672072945,150869.21401479436,151034.79345300584,151005.75021284286,151224.71928310825,151581.5225822249,152147.36691364725,152802.20300419076,153533.86794539183,154139.39961818513,154487.63727612337,154805.31888533125,155162.7448302142,155528.0042120112,155738.43095903756,156092.73395530655,156727.8700682456,157534.91823815694,158359.43890432903,159153.27994847964,159873.94303906607,160538.8200316876,161062.10712345157,161802.39904354038,162333.06399397177,162842.9373343366,163103.99565696725,163716.69217688733,164477.22843750598,165356.53407015078,165948.02597662678,166642.6325141748,167482.63205771145,168664.46887900715,169940.68763877836,171196.3893652987,172174.9553592819,172781.31370669274,173257.60754308518,173768.07867357126,174411.39818500422,174949.42787024172,175759.35754301134,177006.94711154155,178658.74250584582,180406.1141411021,181948.58599814912,183380.607321174,184595.04920717003,185324.70031552468,185839.05776478103,186511.82888247457,187786.4265331123,189770.9547384739,192145.608573752,194960.19062264427,197661.94648595608,200205.60536131487,202673.26136449384,205282.8975123153,208015.42944952197,210765.2268221604,213628.4328825519,216153.02613632556,217876.54791900795,218825.77962532197,220019.8803999423,222035.5538934382,224416.718323586,227571.39953125152,231250.07923965715,235444.6316314862,239472.9006425332,242820.59768110976,245835.86036339603,247543.27938803917,248299.17615367376,248166.7847443119,247905.9691051361,247432.99916449204,246549.04572274035,245368.94952303095,244450.0979309485,244398.55045906585,245389.5006914426,246986.2330096752,248428.17881279555,249140.62573237027,249341.2854345547,249157.86561293868,248742.6495457473,248212.8610987454
